objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,redshift,plate,mjd,fiberid,class
1.23764870512981E+018,219.5822470442,0.5958870568,17.89559,16.71264,16.2921,16.1399,16.07841,752,301,5,508,3.4577829289423E+017,0.000070548,307,51663,462,STAR
1.23764870512981E+018,219.588635191,0.5108789335,19.14528,18.19967,17.89295,17.78337,17.73488,752,301,5,508,4.53200010247508E+018,-0.0002764822,4025,55350,920,STAR
1.23764870512981E+018,219.6611663576,0.5692983234,19.47595,18.6116,18.52926,18.76056,18.28581,752,301,5,508,3.45779942161672E+017,-0.0003850405,307,51663,468,STAR
1.23764870512981E+018,219.6651858357,0.4410508032,19.29275,19.02275,18.92752,18.85194,18.76428,752,301,5,508,3.45778842650044E+017,1.971239,307,51663,464,QSO
1.23764870512987E+018,219.7797727337,0.5086325558,17.27438,16.14879,15.72019,15.48375,15.35073,752,301,5,509,3.45785164841904E+017,0.03325611,307,51663,487,GALAXY
1.23764870512994E+018,219.938724565,0.5312034654,18.9146,17.67455,16.96098,16.57482,16.29057,752,301,5,510,3.4579093727795E+017,0.116515,307,51663,508,GALAXY
1.23764870513E+018,220.1224112153,0.5840894315,16.93221,15.56652,14.92086,14.58185,14.3252,752,301,5,511,3.45800008248879E+017,0.03717615,307,51663,541,GALAXY
1.23764870513007E+018,220.1776293134,0.6065971583,18.73475,17.79811,17.46425,17.34566,17.29465,752,301,5,512,4.52852179747416E+018,0.0002552782,4022,55352,554,STAR
1.23764870513007E+018,220.1815104988,0.4647436034,19.5796,17.68983,16.74287,16.33313,16.0111,752,301,5,512,3.45811278243064E+017,0.1092154,307,51663,582,GALAXY
1.23764870513007E+018,220.2475691027,0.5615809395,19.33625,17.34765,16.35417,15.91167,15.58279,752,301,5,512,3.45813477266319E+017,0.1087394,307,51663,590,GALAXY
1.23764870513027E+018,220.599269135,0.6189420402,18.37159,16.28451,15.44592,15.16673,15.01227,752,301,5,515,3.46867908900579E+017,-7.05005E-05,308,51662,330,STAR
1.23764870513027E+018,220.6831888582,0.5983847179,19.28787,17.52747,16.75908,16.41961,16.23461,752,301,5,515,3.30348688643302E+018,-4.105244E-06,2934,54626,351,STAR
1.23764870513027E+018,220.6841227879,0.454116001,18.44022,18.02603,17.97474,18.0135,18.12117,752,301,5,515,3.30348441253186E+018,-5.155811E-05,2934,54626,342,STAR
1.23764870513027E+018,220.7117312264,0.4613387526,19.26163,17.71671,17.12826,16.89513,16.79474,752,301,5,515,3.27533719019169E+018,-0.0002333123,2909,54653,343,STAR
1.23764870513027E+018,220.7243305999,0.5022303862,18.72794,17.20167,16.65129,16.43697,16.32,752,301,5,515,3.27533691531378E+018,-0.0001336884,2909,54653,342,STAR
1.23764870513033E+018,220.7765893188,0.5618143483,19.24336,17.86197,17.30386,17.06635,16.94732,752,301,5,516,3.30348743618884E+018,-0.000180286,2934,54626,353,STAR
1.23764870513033E+018,220.8054142611,0.5892852464,19.57003,17.3458,16.40484,16.05693,15.8713,752,301,5,516,3.30348496228768E+018,-0.0001509696,2934,54626,344,STAR
1.23764870513033E+018,220.8102039163,0.6321244219,19.49442,17.99958,17.41921,17.21484,17.10793,752,301,5,516,3.27533444141262E+018,-0.0001348679,2909,54653,333,STAR
1.2376487051304E+018,220.9195257027,0.5138090611,19.03802,17.42171,16.71644,16.41698,16.23746,752,301,5,517,3.30349623228186E+018,7.802809E-05,2934,54626,385,STAR
1.2376487051304E+018,221.0127141129,0.4634785707,18.75202,17.90223,17.58861,17.45896,17.41188,752,301,5,517,3.2753495596975E+018,-0.0005221197,2909,54653,388,STAR
1.2376487051304E+018,221.0113376176,0.5380079257,19.43955,18.52889,18.24026,18.13412,18.05673,752,301,5,517,4.52857732281137E+018,-0.0002477983,4022,55352,756,STAR
1.23764870513046E+018,221.041738279,0.564546475,18.7746,17.64604,17.22892,17.07624,17.01672,752,301,5,518,3.45823372870969E+017,4.983913E-05,307,51663,626,STAR
1.23764870513046E+018,221.0641256467,0.5876184151,17.98792,16.4793,15.89139,15.68964,15.57897,752,301,5,518,3.27533581580215E+018,-0.00009231,2909,54653,338,STAR
1.23764870513046E+018,221.1327368875,0.4369736522,18.21947,16.94176,16.4855,16.34868,16.28067,752,301,5,518,3.30350695252023E+018,9.979076E-05,2934,54626,424,STAR
1.23764870513046E+018,221.1528564,0.451438122,18.72254,17.38212,16.82234,16.65747,16.55055,752,301,5,518,3.27534900994169E+018,-9.995691E-06,2909,54653,386,STAR
1.23764870513046E+018,221.1632801941,0.4839584519,17.88442,16.96119,16.64287,16.53269,16.48384,752,301,5,518,3.30350915154349E+018,3.191721E-05,2934,54626,432,STAR
1.23764870513053E+018,221.2272293474,0.4511463077,18.60544,17.67091,17.41983,17.32616,17.2992,752,301,5,519,3.27534983457541E+018,-0.0005040855,2909,54653,389,STAR
1.23764870513053E+018,221.2572581402,0.476426183,17.59142,16.66143,16.42614,16.34742,16.32363,752,301,5,519,3.27534791043006E+018,-0.0007436435,2909,54653,382,STAR
1.23764870513053E+018,221.2637264229,0.5269787192,17.00244,15.55892,14.93361,14.58515,14.32871,752,301,5,519,3.46905017418017E+017,0.02873155,308,51662,465,GALAXY
1.23764870513053E+018,221.2678582027,0.4365628456,19.51547,18.58734,18.33786,18.23523,18.24343,752,301,5,519,3.30350832690977E+018,0.0002554863,2934,54626,429,STAR
1.23764870513053E+018,221.2777376415,0.4947321801,19.25605,18.11174,17.34868,16.93481,16.68558,752,301,5,519,3.46906116929645E+017,0.1098084,308,51662,469,GALAXY
1.23764870513059E+018,221.3649931615,0.4540146916,17.52671,16.10266,15.5727,15.35048,15.24569,752,301,5,520,3.27535973018006E+018,0.0008362237,2909,54653,425,STAR
1.23764870513059E+018,221.4417134864,0.5810836591,18.04508,16.81564,16.39389,16.24002,16.18995,752,301,5,520,3.27534626116262E+018,0.000249663,2909,54653,376,STAR
1.23764870513066E+018,221.4984006468,0.5975122808,17.43719,16.50009,16.13932,16.01473,15.95873,752,301,5,521,3.27535670652308E+018,0.0001665822,2909,54653,414,STAR
1.23764870513066E+018,221.5338531532,0.6232233994,16.26559,15.31763,15.03526,14.92372,14.86764,752,301,5,521,3.27535725627889E+018,0.0003979163,2909,54653,416,STAR
1.23764870513066E+018,221.5625405207,0.5801587734,17.14242,15.63551,15.02396,14.78998,14.65014,752,301,5,521,3.27535698140099E+018,-0.000196452,2909,54653,415,STAR
1.23764870513066E+018,221.5957744259,0.5282112109,18.18575,16.91729,16.98115,17.01807,17.02806,752,301,5,521,3.27536027993587E+018,-0.0003819694,2909,54653,427,STAR
1.23764870513066E+018,221.5958569228,0.4801838836,19.23104,18.20884,17.89136,17.78259,17.75736,752,301,5,521,3.30351932202604E+018,0.0002490855,2934,54626,469,STAR
1.23764870513066E+018,221.5173496694,0.5016905425,19.33756,17.0609,16.05876,15.67662,15.44594,752,301,5,521,3.30351959690395E+018,2.568878E-05,2934,54626,470,STAR
1.23764870513073E+018,221.6858025789,0.5415732507,18.76614,17.47334,16.93288,16.72206,16.60205,752,301,5,522,3.30352454470628E+018,-9.468137E-05,2934,54626,488,STAR
1.23764870513073E+018,221.6930663339,0.4301411819,18.2921,17.17186,17.38653,17.5653,17.6834,752,301,5,522,3.27537182480796E+018,-0.0001771573,2909,54653,469,STAR
1.23764870513073E+018,221.706131391,0.5286858328,19.37555,18.27386,17.7944,17.60329,17.50417,752,301,5,522,3.27536990066261E+018,-0.0002116581,2909,54653,462,STAR
1.23764679813785E+018,121.8207517662,0.9319903704,19.37035,17.34262,16.35286,15.924,15.58903,308,301,5,104,5.3426631627799E+018,0.1019929,4745,55892,975,GALAXY
1.23764679813792E+018,122.0878998862,0.843146891,19.05249,17.03777,16.07633,15.63148,15.31245,308,301,5,105,5.34240010462296E+018,0.1015328,4745,55892,18,GALAXY
1.23764679813825E+018,122.8639945235,0.8961508224,18.20631,16.89692,16.46658,16.31574,16.28902,308,301,5,110,2.31607347917622E+018,0.0004881296,2057,53816,354,STAR
1.23764679813831E+018,122.9819451588,0.9638569297,17.63113,16.55926,16.24861,16.14775,16.13221,308,301,5,111,2.33858433099081E+018,0.0001320406,2077,53846,328,STAR
1.23764679813831E+018,122.9886379989,0.973742938,15.99172,14.98865,14.70003,14.64919,14.50626,308,301,5,111,2.3160729294204E+018,9.265625E-05,2057,53816,352,STAR
1.23764679813831E+018,122.9356354149,0.8990855288,19.37706,18.44093,18.24528,18.19469,18.17668,308,301,5,111,2.33858240684546E+018,0.0004529892,2077,53846,321,STAR
1.23764679813838E+018,123.0393856785,0.9300704473,16.73877,15.68268,15.43654,15.38572,15.40208,308,301,5,112,2.31606990576343E+018,0.0001283693,2057,53816,341,STAR
1.23764679813838E+018,123.0202645426,0.9118745563,16.37119,15.28426,15.05225,14.98734,15.0114,308,301,5,112,2.31607430380994E+018,5.721474E-05,2057,53816,357,STAR
1.23764679813838E+018,123.0165353744,0.8481453589,19.52481,18.21796,17.68045,17.46177,17.37293,308,301,5,112,2.31607375405413E+018,1.715707E-05,2057,53816,355,STAR
1.23764679813844E+018,123.2025005296,0.9051299307,18.6522,17.52927,17.53732,17.58253,17.67018,308,301,5,113,2.31608392453668E+018,-0.0002422539,2057,53816,392,STAR
1.23764679813844E+018,123.2678952418,0.9609934552,16.63293,15.27509,14.61367,14.50841,14.27292,308,301,5,113,2.31608557380412E+018,-5.544391E-05,2057,53816,398,STAR
1.23764679813851E+018,123.3488071629,0.9225236385,16.14538,15.07947,14.84144,14.77282,14.78681,308,301,5,114,2.31608090087971E+018,0.0002392115,2057,53816,381,STAR
1.23764679813851E+018,123.4261304429,0.8818838461,17.84565,16.82412,16.49827,16.38742,16.35545,308,301,5,114,2.31608364965878E+018,0.0001469977,2057,53816,391,STAR
1.23764679813857E+018,123.5879603385,0.9197386656,17.75484,16.59773,16.53687,16.56253,16.61154,308,301,5,115,2.31608282502505E+018,-7.064893E-06,2057,53816,388,STAR
1.23764679813857E+018,123.54526765,0.9313921135,19.3623,18.1918,17.81977,17.69313,17.61249,308,301,5,115,1.29380527839068E+018,0.0002354691,1149,53003,532,STAR
1.23764679813857E+018,123.6127770901,0.9487870947,18.97095,17.07911,16.13754,15.65789,15.34548,308,301,5,115,5.3910529443459E+018,0.06836422,4788,55889,888,GALAXY
1.23764679813864E+018,123.6735605147,0.8613485365,16.48326,15.04494,15.04021,14.29518,14.18345,308,301,5,116,2.3160965689204E+018,0.0002243217,2057,53816,438,STAR
1.23764679813864E+018,123.7430414752,1.0063986333,18.98689,17.09758,16.18773,15.7323,15.46169,308,301,5,116,5.39105404385753E+018,0.09046602,4788,55889,892,GALAXY
1.23764679866955E+018,110.0700391528,1.2187346907,19.42591,18.42443,18.00135,17.79079,17.70945,308,301,6,25,8.38814820767941E+018,0.0001041384,7450,56722,705,STAR
1.23764679866961E+018,110.246453694,1.3648718065,18.58476,17.2945,16.42206,16.27426,15.89856,308,301,6,26,8.38817047278988E+018,0.0003911394,7450,56722,786,STAR
1.23764679866961E+018,110.2753730834,1.4070696808,19.44881,17.06147,16.09691,15.75754,15.58153,308,301,6,26,8.38816937327825E+018,0.000127138,7450,56722,782,STAR
1.23764679866961E+018,110.2730305318,1.4248066191,19.58554,17.76914,16.91808,16.55439,16.34465,308,301,6,26,8.38816909840034E+018,9.15405E-05,7450,56722,781,STAR
1.23764679866974E+018,110.4555313111,1.2541802445,19.58684,17.73149,16.96642,16.67645,16.4914,308,301,6,28,8.38818229253988E+018,0.00034609,7450,56722,829,STAR
1.23764679866974E+018,110.4698503211,1.2284348488,19.42571,17.78678,17.11364,16.85967,16.67854,308,301,6,28,8.38818256741778E+018,0.0001824168,7450,56722,830,STAR
1.23764679866981E+018,110.7306995861,1.289661343,18.36269,16.79013,16.16286,15.91035,15.78032,308,301,6,29,8.38821335374336E+018,0.0001703394,7450,56722,942,STAR
1.23764679867381E+018,119.82210264,1.3244230124,19.11461,17.11108,16.35578,16.07985,15.94747,308,301,6,90,8.38927328323775E+018,0.0002588388,7451,56739,702,STAR
1.23764679867387E+018,119.9972972169,1.2956188694,19.25602,17.7522,17.28004,17.11725,17.12696,308,301,6,91,8.38928537786565E+018,0.0002709865,7451,56739,746,STAR
1.23764679867394E+018,120.1241479875,1.3113725133,18.68312,16.80078,16.12189,15.88605,15.78726,308,301,6,92,8.38929527347031E+018,0.0002088686,7451,56739,782,STAR
1.237646798674E+018,120.1949869831,1.3392317266,19.13375,17.84091,17.37001,17.20419,17.1407,308,301,6,93,8.38929609810402E+018,0.0002751591,7451,56739,785,STAR
1.237646798674E+018,120.2980708648,1.3592659367,19.41101,17.17151,16.17792,15.78271,15.51502,308,301,6,93,8.3893068183424E+018,0.0003912316,7451,56739,824,STAR
1.23764679867413E+018,120.5478185305,1.2812274512,19.17278,17.30439,16.63581,16.43598,16.35109,308,301,6,95,8.38932001248193E+018,-6.638136E-05,7451,56739,872,STAR
1.2376485955797E+018,244.5764969373,-1.2552634134,19.29697,18.08211,17.20792,16.74347,16.43762,727,301,1,74,3.89597954933025E+017,0.1272051,346,51693,133,GALAXY
1.23764859719005E+018,243.907445992,0.0023945597,18.71962,17.45311,16.88231,16.54723,16.2756,727,301,4,70,3.89626542235347E+017,0.06540032,346,51693,237,GALAXY
1.23764859719012E+018,244.1023321715,0.0026195981,19.35342,18.11187,17.45305,17.10616,16.88711,727,301,4,71,3.89611149072558E+017,0.07115377,346,51693,181,GALAXY
1.23764859772666E+018,243.3470265328,0.4241370626,19.25923,18.84224,18.85939,18.69218,18.76842,727,301,5,66,3.88597674179324E+017,0.5894275,345,51690,590,QSO
1.23764867289101E+018,174.1644882853,-0.9567074649,19.57255,18.59834,18.47911,18.45792,18.60459,745,301,1,103,3.17529640069523E+017,0.001135097,282,51658,94,STAR
1.23764867291952E+018,239.3606352172,-0.9166897272,19.23879,17.49932,16.53521,16.09223,15.76121,745,301,1,538,3.86219155684092E+017,0.03969949,343,51692,129,GALAXY
1.23764867291958E+018,239.4020699501,-0.975878752,18.67422,17.42511,16.89116,16.67803,16.57392,745,301,1,539,3.86216956660836E+017,-0.0001431923,343,51692,121,STAR
1.23764867292142E+018,243.567523983,-0.8804458727,18.83577,17.25845,16.54556,16.13434,15.83491,745,301,1,567,3.88440718894459E+017,0.07050942,345,51690,19,GALAXY
1.23764867292149E+018,243.7088760852,-0.9156529608,17.61482,15.69639,14.77024,14.31876,13.95353,745,301,1,568,3.89641385642322E+017,0.0307668,346,51693,291,GALAXY
1.23764867292149E+018,243.8473685391,-0.8983432475,19.41207,18.88776,18.56437,18.58996,18.3926,745,301,1,568,3.89631764915579E+017,1.06284,346,51693,256,QSO
1.23764867292168E+018,244.1624118753,-0.8898931268,18.99412,17.90879,17.46466,17.28111,17.20599,745,301,1,571,3.89630390526044E+017,-0.000178635,346,51693,251,STAR
1.23764867292181E+018,244.5126642452,-0.9341826565,19.14963,18.00378,17.4657,17.1376,16.90036,745,301,1,573,3.89618021020232E+017,0.04402394,346,51693,206,GALAXY
1.23764867292194E+018,244.813944769,-0.937774714,18.7809,19.0767,19.45117,19.74457,20.02123,745,301,1,575,3.89588609084189E+017,0.0006097341,346,51693,99,STAR
1.23764867292201E+018,244.9490532839,-0.8942349045,19.15965,18.91703,18.61517,18.38544,18.42006,745,301,1,576,3.89586135183026E+017,1.496161,346,51693,90,QSO
1.23764867292221E+018,245.4938872746,-0.9037423954,17.33854,16.27237,15.90035,15.75182,15.69667,745,301,1,579,3.89561945927215E+017,-0.0008722768,346,51693,2,STAR
1.23764867292221E+018,245.3593714574,-0.9053928865,19.38219,18.20107,17.8056,17.4992,17.41172,745,301,1,579,4.09908413749815E+017,0.06565089,364,52000,294,GALAXY
1.23764867292221E+018,245.4176592933,-0.8556051356,19.2266,17.27751,16.39126,15.95711,15.61498,745,301,1,579,4.09904840337025E+017,0.04565,364,52000,281,GALAXY
1.23764867292221E+018,245.4760412,-0.8599242697,19.41398,17.29078,16.33702,15.87626,15.48284,745,301,1,579,4.09908688627722E+017,0.04462435,364,52000,295,GALAXY
1.23764867292227E+018,245.5388243427,-0.872555232,19.19971,17.22391,16.29199,15.85335,15.48367,745,301,1,580,3.89565244462098E+017,0.04954444,346,51693,14,GALAXY
1.23764870351284E+018,205.0729646235,-0.6826117008,18.94325,17.02095,16.06735,15.63387,15.28098,752,301,2,411,3.36701824541157E+017,0.08937013,299,51671,210,GALAXY
1.23764870351304E+018,205.61359795,-0.6571528596,18.88838,17.88406,17.42734,17.12453,16.98339,752,301,2,414,3.36685606744648E+017,0.08640119,299,51671,151,GALAXY
1.2376487035131E+018,205.6955733362,-0.6949289628,19.3652,18.1399,17.65534,17.4715,17.37664,752,301,2,415,3.36675436262091E+017,6.526825E-05,299,51671,114,STAR
1.2376487035131E+018,205.650396277,-0.6283616752,19.46207,17.81834,17.01301,16.617,16.31902,752,301,2,415,3.36672412605114E+017,0.07104074,299,51671,103,GALAXY
1.2376487035131E+018,205.7420140935,-0.7654207565,18.34066,16.5023,15.64826,15.26125,14.95627,752,301,2,415,3.36659768221395E+017,0.07053274,299,51671,57,GALAXY
1.2376487035131E+018,205.760906972,-0.7420031042,18.86362,17.87739,17.46657,17.17367,17.04404,752,301,2,415,3.36659493343488E+017,0.06982873,299,51671,56,GALAXY
1.23764870351317E+018,205.8072795428,-0.7868191978,17.7933,16.90408,16.6164,16.30378,16.30438,752,301,2,416,3.36660592855116E+017,0.08875664,299,51671,60,GALAXY
1.23764870351317E+018,205.9169872895,-0.8335010267,19.14158,17.99588,17.53081,17.2301,17.13721,752,301,2,416,3.36660317977209E+017,0.1066131,299,51671,59,GALAXY
1.23764870351323E+018,206.0447121396,-0.7612420854,19.17263,18.06068,17.6305,17.33272,17.2204,752,301,2,417,3.36660043099302E+017,0.08685333,299,51671,58,GALAXY
1.2376487035133E+018,206.1416483951,-0.6787276726,18.57808,17.38363,17.39016,17.42856,17.48906,752,301,2,418,3.37849994121865E+017,0.0007843976,300,51943,291,STAR
1.2376487035133E+018,206.1712246881,-0.8306258479,19.13297,18.72812,18.69815,18.67673,18.45058,752,301,2,418,4.55207279144938E+018,2.270286,4043,55630,216,QSO
1.2376487035133E+018,206.1139514808,-0.728211449,19.22582,18.9224,18.81053,18.69143,18.74117,752,301,2,418,3.37852468023028E+017,1.452307,300,51943,300,QSO
1.23764870351343E+018,206.3704303878,-0.7982957496,19.15242,17.42991,16.57173,16.15933,15.85434,752,301,2,420,3.36649597738838E+017,0.08845632,299,51671,20,GALAXY
1.23764870351343E+018,206.374166922,-0.7816732476,18.28101,17.18856,16.70175,16.33173,16.14626,752,301,2,420,3.37852193145121E+017,0.08813617,300,51943,299,GALAXY
1.23764870351349E+018,206.5245797734,-0.6988956621,19.18844,18.75792,18.86976,19.02108,19.25434,752,301,2,421,3.36650147494652E+017,5.591051E-05,299,51671,22,STAR
1.23764870351349E+018,206.5766773926,-0.8015861792,19.14205,17.96772,17.45321,17.09447,16.88161,752,301,2,421,3.3664849822721E+017,0.088566,299,51671,16,GALAXY
1.23764870351349E+018,206.6330657245,-0.7243042664,18.92986,17.92031,17.41597,17.12756,17.03521,752,301,2,421,3.36645474570234E+017,0.1484416,299,51671,5,GALAXY
1.23764870351356E+018,206.7980856322,-0.7701831289,18.6924,17.7664,17.48753,17.38595,17.35225,752,301,2,422,4.55204035585636E+018,0.0002248243,4043,55630,98,STAR
1.23764870351356E+018,206.8064740604,-0.6712874874,18.3738,16.84218,16.10014,15.71413,15.41793,752,301,2,422,3.37840098517215E+017,0.04749686,300,51943,255,GALAXY
1.23764870351369E+018,207.103811543,-0.8163265778,19.03027,17.92062,17.54537,17.40652,17.39518,752,301,2,424,3.37829378278844E+017,-1.123776E-05,300,51943,216,STAR
1.23764870351369E+018,207.0943716005,-0.7669664371,17.92943,16.42391,15.79249,15.47063,15.23182,752,301,2,424,3.37829928034658E+017,0.02614107,300,51943,218,GALAXY
1.23764870351376E+018,207.1466367404,-0.6725931582,17.619,16.61343,16.47639,16.42638,16.43867,752,301,2,425,3.37825529988147E+017,0.0003087482,300,51943,202,STAR
1.23764870351376E+018,207.1816446676,-0.7259489905,16.85941,15.83554,15.77641,15.7712,15.82794,752,301,2,425,3.37828553645124E+017,0.0001294143,300,51943,213,STAR
1.23764870351376E+018,207.2248562929,-0.782370622,16.88578,15.99562,15.6586,15.51201,15.47617,752,301,2,425,4.55202936074008E+018,0.000002766,4043,55630,58,STAR
1.23764870351376E+018,207.2581290672,-0.8300559196,15.85837,14.6398,14.627,14.65232,14.71224,752,301,2,425,3.37806013656754E+017,0.0001060441,300,51943,131,STAR
1.23764870351382E+018,207.3929658949,-0.6841413878,18.11682,17.77947,17.87333,17.7141,17.67043,752,301,2,426,3.3780821268001E+017,0.5148025,300,51943,139,QSO
1.23764870351389E+018,207.4450934908,-0.7419508416,19.47647,17.61476,16.68962,16.23929,15.87438,752,301,2,427,3.37807937802103E+017,0.07854678,300,51943,138,GALAXY
1.23764870351389E+018,207.4502061522,-0.7280529025,18.14094,16.32733,15.41508,14.97462,14.65088,752,301,2,427,4.54873027568151E+018,0.07823353,4040,55605,344,GALAXY
